x_pos y_pos RA DEC amp e_amp VLSR e_VLSR vel_disp e_vel_disp int_tot e_int_tot rms pvalue aicc rchi2 ncomps ncomp_wmedian ncomp_jumps flag_blended flag_neg_res_peak flag_broad flag_centroid
19 18 160.5559 -26.3286 0.8759 1.0621 -19.1281 0.7045 2.0061 0.5881 4.4046 8.1981 0.0503 0.1630 -767.3944 1.5987 8 7 0 1 0 0 1
20 18 160.4663 -26.3286 8.7449 0.5172 -3.8808 0.0248 1.7191 0.0396 37.6838 3.1483 0.0476 0.1019 -882.7244 1.0708 7 7 0 1 0 0 1
20 18 160.4663 -26.3286 2.4368 0.5892 -19.6960 0.5468 5.2319 0.4619 31.9568 11.2311 0.0476 0.1019 -882.7244 1.0708 7 7 0 1 0 0 1
20 18 160.4663 -26.3286 5.5438 1.5750 -7.0718 0.5194 3.5451 0.3450 49.2633 20.1533 0.0476 0.1019 -882.7244 1.0708 7 7 0 1 1 0 1
20 18 160.4663 -26.3286 3.0107 0.8918 -9.6751 0.2991 13.1328 1.0546 99.1099 39.6736 0.0476 0.1019 -882.7244 1.0708 7 7 0 1 1 0 1
20 18 160.4663 -26.3286 2.6170 1.1431 -0.8336 2.5977 5.4674 1.1564 35.8655 26.5653 0.0476 0.1019 -882.7244 1.0708 7 7 0 1 0 0 1
20 18 160.4663 -26.3286 0.5007 0.1846 -4.6632 0.1641 0.4372 0.2841 0.5487 0.6904 0.0476 0.1019 -882.7244 1.0708 7 7 0 1 0 0 1
20 18 160.4663 -26.3286 0.1680 0.0279 24.0692 9.7237 31.8011 4.4667 13.3928 4.4210 0.0476 0.1019 -882.7244 1.0708 7 7 0 0 1 1 1
21 18 160.3766 -26.3286 8.0514 0.8155 -3.9403 0.0288 1.5234 0.0487 30.7455 4.1961 0.0478 0.0613 -899.3724 1.2959 7 6 0 1 0 0 0
21 18 160.3766 -26.3286 4.5782 0.0874 -17.7249 0.2689 7.4243 0.1570 85.1996 3.4629 0.0478 0.0613 -899.3724 1.2959 7 6 0 0 1 0 0
21 18 160.3766 -26.3286 2.9773 6.6631 1.1505 7.1137 5.4460 6.3269 40.6426 243.8452 0.0478 0.0613 -899.3724 1.2959 7 6 0 1 0 0 0
21 18 160.3766 -26.3286 1.9551 5.4416 -9.5351 2.0083 2.7017 0.8505 13.2401 52.6204 0.0478 0.0613 -899.3724 1.2959 7 6 0 1 1 0 0
21 18 160.3766 -26.3286 6.9651 8.0299 -5.1250 1.8448 3.5452 2.0472 61.8949 148.3058 0.0478 0.0613 -899.3724 1.2959 7 6 0 1 0 0 0
21 18 160.3766 -26.3286 0.4676 2.9547 9.5289 44.9858 7.0166 12.3091 8.2233 157.5568 0.0478 0.0613 -899.3724 1.2959 7 6 0 1 0 0 0
21 18 160.3766 -26.3286 0.2937 0.0387 6.4640 1.7125 31.8014 1.8342 23.4092 4.6131 0.0478 0.0613 -899.3724 1.2959 7 6 0 1 1 1 0
22 18 160.2870 -26.3286 8.2786 0.1413 -3.9167 0.0110 1.4749 0.0174 30.6067 0.8894 0.0479 0.1560 -795.6351 1.4860 6 6 0 1 0 0 0
22 18 160.2870 -26.3286 2.2624 0.5323 -20.1546 0.5763 5.1978 0.4812 29.4760 10.3064 0.0479 0.1560 -795.6351 1.4860 6 6 0 0 0 0 0
22 18 160.2870 -26.3286 3.4293 0.8396 -8.6318 0.6639 13.0448 0.8144 112.1334 36.1695 0.0479 0.1560 -795.6351 1.4860 6 6 0 1 0 0 0
22 18 160.2870 -26.3286 6.9418 0.6562 -5.5768 0.1555 4.1684 0.1484 72.5312 9.6821 0.0479 0.1560 -795.6351 1.4860 6 6 0 1 0 0 0
22 18 160.2870 -26.3286 0.7733 0.2705 4.3995 0.8772 3.9643 0.7166 7.6841 4.5633 0.0479 0.1560 -795.6351 1.4860 6 6 0 0 0 0 0
22 18 160.2870 -26.3286 0.2178 0.0196 32.7772 4.0591 16.3107 2.6649 8.9035 2.3851 0.0479 0.1560 -795.6351 1.4860 6 6 0 0 0 0 0
23 18 160.1974 -26.3286 9.1995 0.3277 -3.9573 0.0262 1.5249 0.0241 35.1646 1.8292 0.0506 0.0286 -871.9178 1.2715 6 6 0 1 0 0 1
23 18 160.1974 -26.3286 5.1090 0.4103 -8.5078 0.3592 12.0553 0.3023 154.3836 16.5820 0.0506 0.0286 -871.9178 1.2715 6 6 0 1 1 0 1
23 18 160.1974 -26.3286 1.4569 0.2411 -21.4429 0.4082 4.2927 0.3602 15.6769 4.1281 0.0506 0.0286 -871.9178 1.2715 6 6 0 0 0 0 1
23 18 160.1974 -26.3286 2.0762 3.9709 -7.8533 0.8213 2.6227 0.9712 13.6495 40.8262 0.0506 0.0286 -871.9178 1.2715 6 6 0 1 1 0 1
23 18 160.1974 -26.3286 3.2590 2.8228 -4.2133 3.6794 3.7903 1.3050 30.9639 46.7140 0.0506 0.0286 -871.9178 1.2715 6 6 0 1 1 0 1
23 18 160.1974 -26.3286 0.2750 0.0152 31.2119 3.0218 17.6991 2.1370 12.2024 2.2315 0.0506 0.0286 -871.9178 1.2715 6 6 0 0 0 0 1
24 18 160.1077 -26.3286 8.3507 0.0944 -4.0623 0.0104 1.4534 0.0147 30.4236 0.6552 0.0517 0.0565 -858.0417 1.3282 6 6 0 1 1 0 0
24 18 160.1077 -26.3286 2.6008 0.3552 -19.9197 0.3512 5.5678 0.2929 36.2981 7.1280 0.0517 0.0565 -858.0417 1.3282 6 6 0 0 0 0 0
24 18 160.1077 -26.3286 6.7461 0.5004 -5.4312 0.0526 4.3626 0.1154 73.7717 7.5686 0.0517 0.0565 -858.0417 1.3282 6 6 0 1 1 0 0
24 18 160.1077 -26.3286 0.5043 0.1515 6.0678 0.3054 2.8746 0.4870 3.6339 1.8925 0.0517 0.0565 -858.0417 1.3282 6 6 0 0 0 0 0
24 18 160.1077 -26.3286 3.1058 0.5373 -6.9443 0.7909 13.6842 0.7303 106.5339 25.1003 0.0517 0.0565 -858.0417 1.3282 6 6 0 1 1 0 0
24 18 160.1077 -26.3286 0.2664 0.0209 36.3043 5.2587 22.5714 3.2845 15.0704 3.5476 0.0517 0.0565 -858.0417 1.3282 6 6 0 0 0 0 0
0 19 162.2589 -26.2486 22.3531 4.5355 -6.0659 0.0729 1.5415 0.0568 86.3700 21.3523 0.0563 0.5504 -1228.9391 1.2893 11 10 0 1 0 0 1
0 19 162.2589 -26.2486 3.6312 5.4619 -18.1752 1.7175 4.2662 1.5393 38.8316 93.4943 0.0563 0.5504 -1228.9391 1.2893 11 10 0 1 0 0 1
0 19 162.2589 -26.2486 5.5453 11.5441 -3.1711 4.1147 4.5986 3.6922 63.9210 291.2285 0.0563 0.5504 -1228.9391 1.2893 11 10 0 1 0 0 1
0 19 162.2589 -26.2486 2.5704 4.0761 -21.0337 12.2344 7.3360 3.3063 47.2666 130.0377 0.0563 0.5504 -1228.9391 1.2893 11 10 0 1 0 0 1
0 19 162.2589 -26.2486 1.1669 0.0151 181.2987 0.1503 10.0876 0.1503 29.5054 0.8261 0.0563 0.5504 -1228.9391 1.2893 11 10 0 0 0 0 1
0 19 162.2589 -26.2486 0.2770 0.0882 5.3147 2.6225 34.9318 3.3978 24.2563 10.8376 0.0563 0.5504 -1228.9391 1.2893 11 10 0 1 0 1 1
0 19 162.2589 -26.2486 3.0880 4.9296 -10.4987 1.3973 2.2648 0.8841 17.5310 45.7534 0.0563 0.5504 -1228.9391 1.2893 11 10 0 0 0 0 1
0 19 162.2589 -26.2486 2.0859 0.9146 -6.9354 0.0690 0.7217 0.1417 3.7734 2.7206 0.0563 0.5504 -1228.9391 1.2893 11 10 0 1 0 0 1
0 19 162.2589 -26.2486 4.5508 1.9337 -2.6125 0.2263 1.3373 0.1781 15.2552 9.3777 0.0563 0.5504 -1228.9391 1.2893 11 10 0 1 0 0 1
0 19 162.2589 -26.2486 1.8085 6.0258 2.5279 23.2271 6.6605 6.6272 30.1944 230.7478 0.0563 0.5504 -1228.9391 1.2893 11 10 0 1 0 0 1
0 19 162.2589 -26.2486 0.7001 0.0442 39.1683 0.3973 7.8043 0.5214 13.6953 1.8369 0.0563 0.5504 -1228.9391 1.2893 11 10 0 0 0 0 1
1 19 162.1693 -26.2486 20.3667 0.5502 -6.3801 0.0362 1.1988 0.0295 61.2010 3.2011 0.0522 0.0729 -1250.1324 1.2075 11 10 0 1 0 0 1
1 19 162.1693 -26.2486 4.4023 2.0583 -18.7164 3.7604 7.1643 1.4634 79.0570 60.6625 0.0522 0.0729 -1250.1324 1.2075 11 10 0 1 0 0 1
1 19 162.1693 -26.2486 7.1064 40.7777 -5.7279 2.5897 4.4991 3.3974 80.1427 867.6475 0.0522 0.0729 -1250.1324 1.2075 11 10 0 1 0 0 1
1 19 162.1693 -26.2486 1.2234 0.0140 181.6153 0.1316 9.9560 0.1316 30.5318 0.7576 0.0522 0.0729 -1250.1324 1.2075 11 10 0 0 0 0 1
1 19 162.1693 -26.2486 0.8175 0.0222 39.0496 0.5270 10.6364 0.3854 21.7956 1.4028 0.0522 0.0729 -1250.1324 1.2075 11 10 0 0 1 0 1
1 19 162.1693 -26.2486 1.6918 0.6839 -19.3034 0.2990 2.7933 0.3566 11.8456 6.9118 0.0522 0.0729 -1250.1324 1.2075 11 10 0 1 0 0 1
1 19 162.1693 -26.2486 2.7526 1.5249 -4.6529 0.0841 0.7721 0.1439 5.3272 4.4938 0.0522 0.0729 -1250.1324 1.2075 11 10 0 1 0 0 1
1 19 162.1693 -26.2486 5.1061 0.9171 -3.2604 0.3205 1.4717 0.1968 18.8366 6.3549 0.0522 0.0729 -1250.1324 1.2075 11 10 0 1 0 0 1
1 19 162.1693 -26.2486 3.0740 23.1363 0.2996 60.9927 6.1469 31.0040 47.3640 2393.4294 0.0522 0.0729 -1250.1324 1.2075 11 10 0 1 0 0 1
1 19 162.1693 -26.2486 0.3091 3.2077 13.2350 34.9299 5.0961 9.7646 3.9487 127.0541 0.0522 0.0729 -1250.1324 1.2075 11 10 0 0 0 0 1
1 19 162.1693 -26.2486 0.2297 0.3737 -24.9475 44.1434 19.0483 15.1271 10.9682 40.7213 0.0522 0.0729 -1250.1324 1.2075 11 10 0 1 0 0 1
2 19 162.0797 -26.2486 5.6053 15.0671 -6.9312 0.3160 0.8469 0.2938 11.8990 47.2091 0.0539 0.1466 -1339.6796 1.0794 9 10 0 1 0 0 0
2 19 162.0797 -26.2486 1.0920 0.4759 -23.1821 2.3718 3.5055 1.0543 9.5953 8.3255 0.0539 0.1466 -1339.6796 1.0794 9 10 0 1 0 0 0
2 19 162.0797 -26.2486 13.3143 0.4980 -4.9804 0.1615 2.6087 0.0945 87.0630 6.5277 0.0539 0.1466 -1339.6796 1.0794 9 10 0 1 0 0 0
2 19 162.0797 -26.2486 5.5319 0.0623 -10.6040 0.1341 11.3903 0.0609 157.9434 2.6326 0.0539 0.1466 -1339.6796 1.0794 9 10 0 0 0 0 0
2 19 162.0797 -26.2486 1.2992 0.0144 181.7369 0.1264 9.8542 0.1264 32.0906 0.7730 0.0539 0.1466 -1339.6796 1.0794 9 10 0 0 0 0 0
2 19 162.0797 -26.2486 0.7137 0.0139 39.6354 0.2485 10.8529 0.2609 19.4160 0.8547 0.0539 0.1466 -1339.6796 1.0794 9 10 0 0 0 0 0
2 19 162.0797 -26.2486 1.7308 0.8610 -19.4706 0.1776 2.1878 0.3115 9.4914 6.7456 0.0539 0.1466 -1339.6796 1.0794 9 10 0 1 0 0 0
2 19 162.0797 -26.2486 10.6018 11.1578 -5.9820 1.0800 1.0776 0.3345 28.6376 48.3828 0.0539 0.1466 -1339.6796 1.0794 9 10 0 1 0 0 0
2 19 162.0797 -26.2486 1.2255 0.3186 0.9794 1.1232 2.7740 0.5152 8.5211 4.2093 0.0539 0.1466 -1339.6796 1.0794 9 10 0 0 0 0 0
3 19 161.9900 -26.2486 14.0856 1.3227 -6.3671 0.0119 1.0962 0.0285 38.7044 4.7367 0.0563 0.0295 -1205.3937 1.0209 9 9 0 1 0 0 1
3 19 161.9900 -26.2486 1.1436 0.2940 -19.2680 0.1582 2.0485 0.2442 5.8720 2.3898 0.0563 0.0295 -1205.3937 1.0209 9 9 0 1 0 0 1
3 19 161.9900 -26.2486 7.3342 0.7375 -4.4172 0.1182 3.6824 0.1545 67.6977 9.9335 0.0563 0.0295 -1205.3937 1.0209 9 9 0 1 0 0 1
3 19 161.9900 -26.2486 4.7755 0.3612 -10.4312 0.1793 11.7595 0.2177 140.7667 13.4499 0.0563 0.0295 -1205.3937 1.0209 9 9 0 1 0 0 1
3 19 161.9900 -26.2486 1.3365 0.0153 181.7159 0.1250 9.4594 0.1250 31.6895 0.7862 0.0563 0.0295 -1205.3937 1.0209 9 9 0 0 0 0 1
3 19 161.9900 -26.2486 0.6198 0.0141 40.7931 0.3246 11.6289 0.3487 18.0661 0.9636 0.0563 0.0295 -1205.3937 1.0209 9 9 0 0 0 0 1
3 19 161.9900 -26.2486 1.8537 0.3934 -21.5725 0.8193 4.3016 0.4211 19.9878 6.6142 0.0563 0.0295 -1205.3937 1.0209 9 9 0 1 0 0 1
3 19 161.9900 -26.2486 7.5987 1.2097 -4.7464 0.2644 1.7761 0.1488 33.8292 8.6710 0.0563 0.0295 -1205.3937 1.0209 9 9 0 1 0 0 1
3 19 161.9900 -26.2486 0.2337 0.0635 4.5947 0.2904 1.0197 0.3399 0.5972 0.4154 0.0563 0.0295 -1205.3937 1.0209 9 9 0 0 0 0 1
4 19 161.9004 -26.2486 12.9464 6.4861 -6.3887 0.0616 1.0628 0.0880 34.4906 21.5672 0.0562 0.5448 -1221.4758 1.1480 10 9 0 1 0 0 2
4 19 161.9004 -26.2486 1.4515 0.2847 -20.0099 0.2418 2.7561 0.2798 10.0276 3.1848 0.0562 0.5448 -1221.4758 1.1480 10 9 0 1 0 0 2
4 19 161.9004 -26.2486 8.4442 2.2865 -5.0742 0.5148 4.4486 0.4373 94.1608 37.2587 0.0562 0.5448 -1221.4758 1.1480 10 9 0 1 0 0 2
4 19 161.9004 -26.2486 8.2310 20.9547 -4.7534 0.6402 1.5378 1.0013 31.7270 154.0235 0.0562 0.5448 -1221.4758 1.1480 10 9 0 1 0 0 2
4 19 161.9004 -26.2486 1.2887 0.0160 181.4997 0.1302 9.0968 0.1302 29.3854 0.7903 0.0562 0.5448 -1221.4758 1.1480 10 9 0 0 0 0 2
4 19 161.9004 -26.2486 4.4301 0.3454 -19.0163 0.5219 7.0416 0.2405 78.1946 8.9752 0.0562 0.5448 -1221.4758 1.1480 10 9 0 1 0 0 2
4 19 161.9004 -26.2486 0.3966 0.0371 43.6335 0.6204 8.8555 0.8687 8.8034 1.7676 0.0562 0.5448 -1221.4758 1.1480 10 9 0 0 0 0 2
4 19 161.9004 -26.2486 0.3192 0.0681 -1.8573 4.1585 28.5081 3.6234 22.8114 8.3861 0.0562 0.5448 -1221.4758 1.1480 10 9 0 1 0 1 2
4 19 161.9004 -26.2486 2.0790 13.3794 -2.9040 13.0414 2.0428 3.9567 10.6458 221.8279 0.0562 0.5448 -1221.4758 1.1480 10 9 0 1 0 0 2
4 19 161.9004 -26.2486 1.4931 1.1504 2.3340 6.9513 6.6674 2.5810 24.9534 36.3277 0.0562 0.5448 -1221.4758 1.1480 10 9 0 1 0 0 2
5 19 161.8108 -26.2486 11.5730 4.2737 -6.3070 0.0805 1.0423 0.0739 30.2374 14.1003 0.0596 0.1748 -1145.0142 1.1212 10 9 0 1 0 0 3
5 19 161.8108 -26.2486 1.5960 0.2569 -20.3839 0.1153 2.4562 0.1878 9.8261 2.4537 0.0596 0.1748 -1145.0142 1.1212 10 9 0 1 0 0 3
5 19 161.8108 -26.2486 1.2056 0.0168 181.8556 0.1422 8.8375 0.1422 26.7065 0.8080 0.0596 0.1748 -1145.0142 1.1212 10 9 0 0 0 0 3
5 19 161.8108 -26.2486 7.8421 1.9126 -4.9895 0.1896 4.0272 0.4732 79.1635 30.8781 0.0596 0.1748 -1145.0142 1.1212 10 9 0 1 0 0 3
5 19 161.8108 -26.2486 0.1828 0.0314 8.9850 3.9430 35.8715 2.9646 16.4362 4.4171 0.0596 0.1748 -1145.0142 1.1212 10 9 0 1 0 1 3
5 19 161.8108 -26.2486 4.4080 1.1271 -18.8951 1.9455 7.2765 0.5443 80.4003 28.1100 0.0596 0.1748 -1145.0142 1.1212 10 9 0 1 0 0 3
5 19 161.8108 -26.2486 8.2329 2.1342 -4.3489 0.5354 1.5435 0.5463 31.8532 22.4523 0.0596 0.1748 -1145.0142 1.1212 10 9 0 1 0 0 3
5 19 161.8108 -26.2486 0.8695 0.7975 -0.8470 1.4637 1.3856 0.6788 3.0199 5.6062 0.0596 0.1748 -1145.0142 1.1212 10 9 0 1 0 0 3
5 19 161.8108 -26.2486 2.3200 1.9902 -1.3458 8.2754 7.8695 2.6222 45.7639 67.5882 0.0596 0.1748 -1145.0142 1.1212 10 9 0 1 0 0 3
5 19 161.8108 -26.2486 0.2274 0.0235 45.3915 0.8196 7.4013 1.0274 4.2195 1.0827 0.0596 0.1748 -1145.0142 1.1212 10 9 0 0 0 0 3
6 19 161.7211 -26.2486 9.8186 1.1265 -6.2300 0.0406 1.0203 0.0298 25.1122 3.6982 0.0558 0.1006 -1318.3719 1.3526 9 9 0 1 0 0 1
6 19 161.7211 -26.2486 2.1921 0.2870 -20.6148 0.0969 2.6338 0.1670 14.4725 2.9326 0.0558 0.1006 -1318.3719 1.3526 9 9 0 1 0 0 1
6 19 161.7211 -26.2486 8.1530 0.5742 -4.5412 0.1087 3.6058 0.2244 73.6908 10.0988 0.0558 0.1006 -1318.3719 1.3526 9 9 0 1 0 0 1
6 19 161.7211 -26.2486 5.6304 0.8449 -4.2929 0.2624 1.5122 0.1712 21.3424 5.9817 0.0558 0.1006 -1318.3719 1.3526 9 9 0 1 0 0 1
6 19 161.7211 -26.2486 0.9778 0.0161 182.4098 0.1752 9.2393 0.1752 22.6448 0.8082 0.0558 0.1006 -1318.3719 1.3526 9 9 0 0 0 0 1
6 19 161.7211 -26.2486 0.1553 0.0198 18.3307 4.0986 42.5651 3.1597 16.5710 3.5007 0.0558 0.1006 -1318.3719 1.3526 9 9 0 0 0 1 1
6 19 161.7211 -26.2486 3.0994 2.6340 -19.6616 4.6742 7.8084 1.1594 60.6646 68.2164 0.0558 0.1006 -1318.3719 1.3526 9 9 0 1 0 0 1
6 19 161.7211 -26.2486 3.3014 2.2947 -5.5618 6.7950 9.2578 1.8525 76.6113 79.2364 0.0558 0.1006 -1318.3719 1.3526 9 9 0 1 0 0 1
6 19 161.7211 -26.2486 0.1667 0.0216 47.0269 0.9250 6.5891 1.1251 2.7533 0.8887 0.0558 0.1006 -1318.3719 1.3526 9 9 0 0 0 0 1
7 19 161.6315 -26.2486 8.8139 1.1943 -6.1887 0.0377 1.0469 0.0408 23.1303 4.1589 0.0534 0.0289 -1149.1686 1.3515 8 9 0 1 0 0 1
7 19 161.6315 -26.2486 3.1473 0.1397 -20.5052 0.0757 3.2966 0.1017 26.0068 1.9920 0.0534 0.0289 -1149.1686 1.3515 8 9 0 0 0 0 1
7 19 161.6315 -26.2486 4.2779 0.2231 -11.1466 0.0995 12.3132 0.2028 132.0371 9.1743 0.0534 0.0289 -1149.1686 1.3515 8 9 0 1 0 0 1
7 19 161.6315 -26.2486 5.4487 1.8715 -4.2159 0.3458 1.6713 0.2448 22.8266 12.3317 0.0534 0.0289 -1149.1686 1.3515 8 9 0 1 0 0 1
7 19 161.6315 -26.2486 0.7747 0.0155 182.7732 0.2111 9.1475 0.2111 17.7633 0.7733 0.0534 0.0289 -1149.1686 1.3515 8 9 0 0 0 0 1
7 19 161.6315 -26.2486 0.2794 0.0130 44.8755 0.7511 13.4308 0.8024 9.4061 1.0259 0.0534 0.0289 -1149.1686 1.3515 8 9 0 0 0 0 1
7 19 161.6315 -26.2486 0.6393 2.3929 -10.0589 4.9726 2.4066 2.4000 3.8565 32.6767 0.0534 0.0289 -1149.1686 1.3515 8 9 0 1 0 0 1
7 19 161.6315 -26.2486 6.9346 2.2887 -4.3621 1.3346 3.7479 0.3889 65.1485 30.4920 0.0534 0.0289 -1149.1686 1.3515 8 9 0 1 0 0 1
8 19 161.5419 -26.2486 6.9077 0.3810 -6.0959 0.0205 1.0230 0.0299 17.7125 1.5242 0.0516 0.2003 -1167.8375 1.2333 9 9 1 1 0 0 1
8 19 161.5419 -26.2486 2.1304 0.5311 -20.3297 0.2292 2.7235 0.2711 14.5436 5.4340 0.0516 0.2003 -1167.8375 1.2333 9 9 1 1 0 0 1
8 19 161.5419 -26.2486 8.2893 0.7251 -4.4724 0.1399 2.4710 0.0953 51.3441 6.6449 0.0516 0.2003 -1167.8375 1.2333 9 9 1 1 0 0 1
8 19 161.5419 -26.2486 0.5494 0.0146 182.3691 0.2762 8.9971 0.2762 12.3893 0.7198 0.0516 0.2003 -1167.8375 1.2333 9 9 1 0 0 0 1
8 19 161.5419 -26.2486 2.8334 0.6378 -19.9139 1.1085 5.8796 0.4669 41.7582 13.4618 0.0516 0.2003 -1167.8375 1.2333 9 9 1 1 0 0 1
8 19 161.5419 -26.2486 1.8269 0.3575 -9.3127 0.5705 14.9323 0.8158 68.3812 17.8474 0.0516 0.2003 -1167.8375 1.2333 9 9 1 1 0 0 1
8 19 161.5419 -26.2486 0.7668 0.4587 -10.4882 0.2967 1.3364 0.4163 2.5686 2.8156 0.0516 0.2003 -1167.8375 1.2333 9 9 1 1 0 0 1
8 19 161.5419 -26.2486 4.9826 0.8006 -5.0155 0.8865 5.6402 0.3875 70.4433 16.9354 0.0516 0.2003 -1167.8375 1.2333 9 9 1 1 0 0 1
8 19 161.5419 -26.2486 0.2176 0.0132 43.3803 1.1118 11.3047 1.1183 6.1657 1.0208 0.0516 0.2003 -1167.8375 1.2333 9 9 1 0 0 0 1
9 19 161.4522 -26.2486 3.7792 36.2269 -5.6150 9.2665 0.9523 2.9416 9.0209 381.4624 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 0 2
9 19 161.4522 -26.2486 1.4929 1.6044 -21.7318 2.9332 3.2567 1.1404 12.1869 21.9508 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 0 2
9 19 161.4522 -26.2486 0.3510 0.0146 183.0176 0.4394 9.1328 0.4394 8.0360 0.7375 0.0529 0.4512 -1172.4310 0.9544 12 9 6 0 0 0 2
9 19 161.4522 -26.2486 2.3380 2.3918 -1.3291 6.6580 6.0851 2.5339 35.6619 66.5243 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 0 2
9 19 161.4522 -26.2486 0.8907 0.2912 -10.7032 0.1860 1.2813 0.2614 2.8607 1.7098 0.0529 0.4512 -1172.4310 0.9544 12 9 6 0 0 0 2
9 19 161.4522 -26.2486 2.8876 51.0284 -6.5418 2.9638 0.7720 1.5189 5.5879 304.0192 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 0 2
9 19 161.4522 -26.2486 0.5118 0.4397 -1.9436 0.1668 0.5927 0.3139 0.7604 1.4020 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 0 2
9 19 161.4522 -26.2486 9.5977 1.6919 -4.6144 0.1444 2.9785 0.3395 71.6556 22.2382 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 0 2
9 19 161.4522 -26.2486 0.6560 0.3191 -4.2265 3.3251 19.0839 2.9208 31.3817 22.4014 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 1 2
9 19 161.4522 -26.2486 4.1169 1.2497 -15.6362 2.6724 8.5846 1.2004 88.5897 43.0386 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 0 2
9 19 161.4522 -26.2486 1.1238 1.4678 -19.8287 0.3544 2.0484 0.6550 5.7702 11.7915 0.0529 0.4512 -1172.4310 0.9544 12 9 6 1 0 0 2
9 19 161.4522 -26.2486 0.1415 0.0253 44.6871 2.0525 8.5544 1.8163 3.0339 1.3027 0.0529 0.4512 -1172.4310 0.9544 12 9 6 0 0 0 2
10 19 161.3626 -26.2486 6.0794 1.0292 -6.1327 0.0233 1.1086 0.0622 16.8944 3.9694 0.0556 0.8475 -1118.7290 1.0819 10 9 0 1 0 0 3
10 19 161.3626 -26.2486 7.7469 0.6345 -4.1024 0.4172 2.7653 0.2273 53.6984 9.1726 0.0556 0.8475 -1118.7290 1.0819 10 9 0 1 0 0 3
10 19 161.3626 -26.2486 3.0754 2.4017 -20.8028 0.6546 4.1746 0.9187 32.1808 37.7442 0.0556 0.8475 -1118.7290 1.0819 10 9 0 1 0 0 3
10 19 161.3626 -26.2486 0.2923 0.0231 7.1826 2.4154 31.6616 1.5363 23.1942 3.0458 0.0556 0.8475 -1118.7290 1.0819 10 9 0 1 0 1 3
10 19 161.3626 -26.2486 0.2193 0.0164 184.6987 0.6976 8.0799 0.6976 4.4416 0.7443 0.0556 0.8475 -1118.7290 1.0819 10 9 0 0 0 0 3
10 19 161.3626 -26.2486 1.3898 0.6833 -10.1720 0.5545 1.6298 0.4063 5.6777 4.9031 0.0556 0.8475 -1118.7290 1.0819 10 9 0 0 0 0 3
10 19 161.3626 -26.2486 0.8541 0.1749 -1.7462 0.0714 0.7098 0.1004 1.5194 0.5701 0.0556 0.8475 -1118.7290 1.0819 10 9 0 0 0 0 3
10 19 161.3626 -26.2486 5.3090 1.0590 -6.7326 1.9514 8.5241 0.5972 113.4349 32.1605 0.0556 0.8475 -1118.7290 1.0819 10 9 0 1 0 0 3
10 19 161.3626 -26.2486 1.0515 2.3712 -24.4258 17.7132 7.2362 5.0498 19.0732 86.3353 0.0556 0.8475 -1118.7290 1.0819 10 9 0 1 0 0 3
10 19 161.3626 -26.2486 0.8773 0.3314 -19.8730 0.2446 1.8099 0.3437 3.9801 2.5447 0.0556 0.8475 -1118.7290 1.0819 10 9 0 1 0 0 3
11 19 161.2730 -26.2486 5.5777 5.3876 -6.3161 0.2500 1.2517 0.3095 17.5006 25.4110 0.0552 0.2902 -827.3151 1.5440 10 9 0 1 0 0 3
11 19 161.2730 -26.2486 9.2914 2.9317 -4.2923 1.4883 2.9565 1.0937 68.8562 55.2366 0.0552 0.2902 -827.3151 1.5440 10 9 0 1 0 0 3
11 19 161.2730 -26.2486 0.6080 0.1527 -19.8455 0.2458 1.5149 0.3099 2.3087 1.1708 0.0552 0.2902 -827.3151 1.5440 10 9 0 1 0 0 3
11 19 161.2730 -26.2486 3.6249 0.7426 -19.9841 0.5233 4.5839 0.4129 41.6510 13.0534 0.0552 0.2902 -827.3151 1.5440 10 9 0 1 0 0 3
11 19 161.2730 -26.2486 2.9735 1.1006 -10.5333 0.4219 12.2272 1.0972 91.1366 44.9379 0.0552 0.2902 -827.3151 1.5440 10 9 0 1 0 0 3
11 19 161.2730 -26.2486 1.8393 4.8673 -9.7156 0.7453 1.2006 0.7438 5.5350 27.1521 0.0552 0.2902 -827.3151 1.5440 10 9 0 1 0 0 3
11 19 161.2730 -26.2486 1.7970 0.4880 -1.6900 0.0514 0.8556 0.0981 3.8542 1.6084 0.0552 0.2902 -827.3151 1.5440 10 9 0 0 0 0 3
11 19 161.2730 -26.2486 1.4301 1.1630 2.1422 3.9639 4.0933 1.6986 14.6731 22.9729 0.0552 0.2902 -827.3151 1.5440 10 9 0 0 0 0 3
11 19 161.2730 -26.2486 1.7971 1.6388 -11.6394 2.2941 1.8214 1.0948 8.2044 16.9104 0.0552 0.2902 -827.3151 1.5440 10 9 0 1 0 0 3
11 19 161.2730 -26.2486 0.2327 0.0287 15.3653 4.7408 33.3148 2.1003 19.4334 3.7761 0.0552 0.2902 -827.3151 1.5440 10 9 0 0 0 1 3
